geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,11.1,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,10.1,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,3.3,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,6.7,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,5.6,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,2.2,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,8.8,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,2.2,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,4.3,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,4.3,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,9.6,
102,Northeast Bronx,13.9,
102,Northeast Bronx,2.9,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,9.1,
102,Northeast Bronx,11.7,
102,Northeast Bronx,4.2,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,7.9,
102,Northeast Bronx,11,
102,Northeast Bronx,4.7,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,9.8,
103,Fordham - Bronx Pk,15.3,
103,Fordham - Bronx Pk,8.8,
103,Fordham - Bronx Pk,8.1,
103,Fordham - Bronx Pk,6.3,
103,Fordham - Bronx Pk,3.8,Estimate is based on small numbers so should be interpreted with caution.
103,Fordham - Bronx Pk,11.2,
103,Fordham - Bronx Pk,7.2,
103,Fordham - Bronx Pk,4.8,
103,Fordham - Bronx Pk,8.7,
103,Fordham - Bronx Pk,7.8,
104,Pelham - Throgs Neck,1.7,Estimate is based on small numbers so should be interpreted with caution.
104,Pelham - Throgs Neck,8.9,
104,Pelham - Throgs Neck,18.6,
104,Pelham - Throgs Neck,6.5,
104,Pelham - Throgs Neck,3.9,
104,Pelham - Throgs Neck,11.2,
104,Pelham - Throgs Neck,7,
104,Pelham - Throgs Neck,11.7,
104,Pelham - Throgs Neck,4.3,
104,Pelham - Throgs Neck,8.9,
105,Crotona -Tremont,19.3,
105,Crotona -Tremont,5.5,
105,Crotona -Tremont,9.3,
105,Crotona -Tremont,10.7,
105,Crotona -Tremont,5.4,Estimate is based on small numbers so should be interpreted with caution.
105,Crotona -Tremont,11.1,
105,Crotona -Tremont,13.7,
105,Crotona -Tremont,7.4,
105,Crotona -Tremont,9.9,
105,Crotona -Tremont,9.5,
106,High Bridge - Morrisania,13.1,
106,High Bridge - Morrisania,18.1,
106,High Bridge - Morrisania,3.2,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,15.8,
106,High Bridge - Morrisania,11.1,
106,High Bridge - Morrisania,3.3,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,4,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,2.4,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,8.6,
106,High Bridge - Morrisania,8.4,
107,Hunts Point - Mott Haven,15.5,
107,Hunts Point - Mott Haven,9.9,
107,Hunts Point - Mott Haven,11.3,
107,Hunts Point - Mott Haven,6.4,Estimate is based on small numbers so should be interpreted with caution.
107,Hunts Point - Mott Haven,20.8,
107,Hunts Point - Mott Haven,5.6,Estimate is based on small numbers so should be interpreted with caution.
107,Hunts Point - Mott Haven,3.7,Estimate is based on small numbers so should be interpreted with caution.
107,Hunts Point - Mott Haven,11.7,
107,Hunts Point - Mott Haven,10.9,
107,Hunts Point - Mott Haven,7.9,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,2.2,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,9,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,4.9,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,7.2,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,2.4,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,8.7,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,6.3,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,0.8,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,6.3,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,11.6,
202,Downtown - Heights - Slope,23.2,
202,Downtown - Heights - Slope,9.4,
202,Downtown - Heights - Slope,4.4,Estimate is based on small numbers so should be interpreted with caution.
202,Downtown - Heights - Slope,6.5,
202,Downtown - Heights - Slope,11.6,
202,Downtown - Heights - Slope,11.9,
202,Downtown - Heights - Slope,8.5,
202,Downtown - Heights - Slope,25.9,
202,Downtown - Heights - Slope,10.1,
202,Downtown - Heights - Slope,15.1,
203,Bedford Stuyvesant - Crown Heights,11.4,
203,Bedford Stuyvesant - Crown Heights,18.7,
203,Bedford Stuyvesant - Crown Heights,7.7,
203,Bedford Stuyvesant - Crown Heights,9.9,
203,Bedford Stuyvesant - Crown Heights,15.6,
203,Bedford Stuyvesant - Crown Heights,6.3,
203,Bedford Stuyvesant - Crown Heights,9.4,
