geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,8.4,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,8.9,Estimate is based on small numbers so should be interpreted with caution.
103,Fordham - Bronx Pk,18.7,
104,Pelham - Throgs Neck,14.4,
105,Crotona -Tremont,11.8,
106,High Bridge - Morrisania,11.8,
107,Hunts Point - Mott Haven,11.8,
201,Greenpoint,16,
202,Downtown - Heights - Slope,7.6,
203,Bedford Stuyvesant - Crown Heights,9.4,
204,East New York,10.9,
205,Sunset Park,7.6,Estimate is based on small numbers so should be interpreted with caution.
206,Borough Park,10.4,
207,East Flatbush - Flatbush,11.8,
208,Canarsie - Flatlands,8.2,
208,Bensonhurst - Bay Ridge,13,Estimate is based on small numbers so should be interpreted with caution.
210,Coney Island - Sheepshead Bay,10,Estimate is based on small numbers so should be interpreted with caution.
211,Williamsburg - Bushwick,12.2,
301,Washington Heights,17.2,
302,Central Harlem - Morningside Heights,9.1,Estimate is based on small numbers so should be interpreted with caution.
303,East Harlem,7,Estimate is based on small numbers so should be interpreted with caution.
304,Upper West Side,6.9,Estimate is based on small numbers so should be interpreted with caution.
305,Upper East Side,5.8,
306,Chelsea - Clinton,3.5,Estimate is based on small numbers so should be interpreted with caution.
307,Gramercy Park - Murray Hill,5.8,
308,Greenwich Village - SoHo,3.5,Estimate is based on small numbers so should be interpreted with caution.
309,Union Square - Lower East Side,6,Estimate is based on small numbers so should be interpreted with caution.
310,Lower Manhattan,6,Estimate is based on small numbers so should be interpreted with caution.
401,Long Island City - Astoria,6.9,Estimate is based on small numbers so should be interpreted with caution.
402,West Queens,10.8,
403,Flushing - Clearview,5.4,Estimate is based on small numbers so should be interpreted with caution.
404,Bayside - Little Neck,NA,Estimate is suppressed due to insufficient data.
405,Ridgewood - Forest Hills,7.1,Estimate is based on small numbers so should be interpreted with caution.
406,Fresh Meadows,NA,Estimate is suppressed due to insufficient data.
407,Southwest Queens,8.6,Estimate is based on small numbers so should be interpreted with caution.
408,Jamaica,11.6,
409,Southeast Queens,8.9,Estimate is based on small numbers so should be interpreted with caution.
410,Rockaways,13.9,Estimate is based on small numbers so should be interpreted with caution.
501,Port Richmond,9.5,
502,Stapleton - St. George,9.5,
503,Willowbrook,3,Estimate is based on small numbers so should be interpreted with caution.
504,South Beach - Tottenville,3,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,8.4,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,8.9,Estimate is based on small numbers so should be interpreted with caution.
103,Fordham - Bronx Pk,18.7,
104,Pelham - Throgs Neck,14.4,
105,Crotona -Tremont,11.8,
106,High Bridge - Morrisania,11.8,
107,Hunts Point - Mott Haven,11.8,
201,Greenpoint,16,
202,Downtown - Heights - Slope,7.6,
203,Bedford Stuyvesant - Crown Heights,9.4,
204,East New York,10.9,
205,Sunset Park,7.6,Estimate is based on small numbers so should be interpreted with caution.
206,Borough Park,10.4,
207,East Flatbush - Flatbush,11.8,
208,Canarsie - Flatlands,8.2,
208,Bensonhurst - Bay Ridge,13,Estimate is based on small numbers so should be interpreted with caution.
210,Coney Island - Sheepshead Bay,10,Estimate is based on small numbers so should be interpreted with caution.
211,Williamsburg - Bushwick,12.2,
301,Washington Heights,17.2,
302,Central Harlem - Morningside Heights,9.1,Estimate is based on small numbers so should be interpreted with caution.
303,East Harlem,7,Estimate is based on small numbers so should be interpreted with caution.
304,Upper West Side,6.9,Estimate is based on small numbers so should be interpreted with caution.
305,Upper East Side,5.8,
306,Chelsea - Clinton,3.5,Estimate is based on small numbers so should be interpreted with caution.
307,Gramercy Park - Murray Hill,5.8,
308,Greenwich Village - SoHo,3.5,Estimate is based on small numbers so should be interpreted with caution.
309,Union Square - Lower East Side,6,Estimate is based on small numbers so should be interpreted with caution.
310,Lower Manhattan,6,Estimate is based on small numbers so should be interpreted with caution.
401,Long Island City - Astoria,6.9,Estimate is based on small numbers so should be interpreted with caution.
402,West Queens,10.8,
403,Flushing - Clearview,5.4,Estimate is based on small numbers so should be interpreted with caution.
404,Bayside - Little Neck,NA,Estimate is suppressed due to insufficient data.
405,Ridgewood - Forest Hills,7.1,Estimate is based on small numbers so should be interpreted with caution.
406,Fresh Meadows,NA,Estimate is suppressed due to insufficient data.
407,Southwest Queens,8.6,Estimate is based on small numbers so should be interpreted with caution.
408,Jamaica,11.6,
409,Southeast Queens,8.9,Estimate is based on small numbers so should be interpreted with caution.
410,Rockaways,13.9,Estimate is based on small numbers so should be interpreted with caution.
501,Port Richmond,9.5,
502,Stapleton - St. George,9.5,
503,Willowbrook,3,Estimate is based on small numbers so should be interpreted with caution.
504,South Beach - Tottenville,3,Estimate is based on small numbers so should be interpreted with caution.
